applicant_id,age,gender,county_name,education_level,program_id,program_name,application_date,application_status,drop_off_reason
APP02956,24,Female,Nakuru,KCSE,P003,Code Hack,1/16/2025,Qualified,No Response
APP02957,25,Female,Lamu,KCSE,P005,Django Girls,6/25/2025,Qualified,Could Not Be Reached
APP02958,26,Female,Mombasa,Diploma,P002,Technovation,8/5/2025,Interviewed,Low Interview Score
APP02959,25,Female,Kwale,Diploma,P004,Africa Code Week,8/31/2024,Applied,Did Not Meet Requirements
APP02960,26,Male,Taita Taveta,Certificate,P004,Africa Code Week,9/7/2024,Applied,Gender Mismatch
APP02961,20,Female,Lamu,Certificate,P008,Web Development Classes,1/1/2024,Applied,Did Not Meet Requirements
APP02962,30,Female,Tana River,Diploma,P002,Technovation,4/10/2025,Qualified,Could Not Be Reached
APP02963,23,Male,Mombasa,Diploma,P006,Mombasa Girls in STEM,2/25/2024,Applied,Gender Mismatch
APP02964,21,Female,Nakuru,KCSE,P004,Africa Code Week,3/12/2025,Applied,Incomplete Application
APP02965,24,Male,Nakuru,Certificate,P002,Technovation,6/29/2025,Applied,Gender Mismatch
APP02966,18,Female,Kisumu,KCSE,P005,Django Girls,3/27/2024,Applied,Incomplete Application
APP02967,20,Female,Lamu,KCSE,P003,Code Hack,9/15/2025,Interviewed,Declined Offer
APP02968,21,Female,Kilifi,Certificate,P001,STEM Cafe Kenya,3/6/2024,Enrolled,
APP02969,32,Female,Nairobi,Bachelor's,P001,STEM Cafe Kenya,3/25/2024,Interviewed,Declined Offer
APP02970,22,Female,Kisumu,KCSE,P004,Africa Code Week,4/12/2024,Interviewed,Cohort Full
APP02971,22,Female,Mombasa,KCSE,P003,Code Hack,7/26/2025,Applied,Incomplete Application
APP02972,26,Female,Mombasa,Certificate,P008,Web Development Classes,8/27/2024,Applied,Did Not Meet Requirements
APP02973,30,Female,Mombasa,Bachelor's,P003,Code Hack,6/13/2024,Applied,Incomplete Application
APP02974,26,Female,Kwale,Diploma,P006,Mombasa Girls in STEM,1/5/2025,Applied,Incomplete Application
APP02975,22,Female,Taita Taveta,KCSE,P004,Africa Code Week,8/29/2025,Applied,Incomplete Application
APP02976,25,Female,Nairobi,Diploma,P002,Technovation,7/8/2024,Enrolled,
APP02977,22,Female,Tana River,KCSE,P002,Technovation,2/7/2024,Interviewed,Declined Offer
APP02978,19,Female,Kisumu,KCSE,P002,Technovation,9/22/2025,Qualified,Interview Slots Full
APP02979,35,Female,Mombasa,Diploma,P006,Mombasa Girls in STEM,2/20/2024,Applied,Incomplete Application
APP02980,25,Female,Mombasa,Certificate,P008,Web Development Classes,1/4/2024,Qualified,Interview Slots Full
APP02981,20,Female,Nairobi,Certificate,P005,Django Girls,4/28/2025,Qualified,Interview Slots Full
APP02982,23,Male,Nairobi,Bachelor's,P002,Technovation,7/3/2025,Applied,Gender Mismatch
APP02983,35,Female,Kwale,Master's,P004,Africa Code Week,4/29/2024,Qualified,Could Not Be Reached
APP02984,26,Female,Nairobi,Diploma,P001,STEM Cafe Kenya,8/24/2025,Interviewed,Cohort Full
APP02985,21,Female,Kwale,KCSE,P008,Web Development Classes,9/25/2025,Enrolled,
APP02986,30,Female,Kilifi,Diploma,P005,Django Girls,6/22/2024,Applied,Did Not Meet Requirements
APP02987,28,Female,Kisumu,Master's,P001,STEM Cafe Kenya,6/12/2025,Interviewed,Declined Offer
APP02988,31,Female,Kwale,Diploma,P007,Women Digital Skills,7/21/2025,Applied,Did Not Meet Requirements
APP02989,22,Female,Mombasa,KCSE,P004,Africa Code Week,8/10/2024,Interviewed,Cohort Full
APP02990,21,Female,Kwale,Diploma,P004,Africa Code Week,3/14/2024,Applied,Did Not Meet Requirements
APP02991,28,Female,Kisumu,Master's,P008,Web Development Classes,9/15/2024,Applied,Incomplete Application
APP02992,25,Female,Nairobi,Diploma,P003,Code Hack,3/4/2024,Applied,Incomplete Application
APP02993,26,Female,Kilifi,Certificate,P003,Code Hack,1/25/2024,Qualified,Could Not Be Reached
APP02994,20,Female,Kilifi,KCSE,P003,Code Hack,7/23/2024,Applied,Did Not Meet Requirements
APP02995,21,Female,Lamu,KCSE,P002,Technovation,6/30/2024,Enrolled,
APP02996,25,Female,Mombasa,Certificate,P002,Technovation,7/4/2024,Applied,Incomplete Application
APP02997,20,Female,Lamu,KCSE,P005,Django Girls,6/25/2024,Qualified,Interview Slots Full
APP02998,20,Female,Kwale,Certificate,P001,STEM Cafe Kenya,2/2/2024,Applied,Incomplete Application
APP02999,34,Female,Kilifi,Diploma,P002,Technovation,3/30/2025,Applied,Incomplete Application
APP03000,18,Female,Taita Taveta,KCSE,P008,Web Development Classes,2/8/2025,Applied,Incomplete Application
APP03001,20,Female,Kisumu,Diploma,P007,Women Digital Skills,3/17/2024,Enrolled,
APP03002,27,Female,Mombasa,Diploma,P005,Django Girls,4/30/2025,Interviewed,Low Interview Score
APP03003,31,Female,Mombasa,Bachelor's,P003,Code Hack,8/22/2024,Applied,Did Not Meet Requirements
APP03004,23,Male,Nairobi,Certificate,P003,Code Hack,4/4/2025,Applied,Gender Mismatch
APP03005,24,Female,Kwale,Diploma,P001,STEM Cafe Kenya,3/22/2024,Qualified,Could Not Be Reached
APP03006,19,Male,Lamu,KCSE,P005,Django Girls,4/19/2024,Applied,Gender Mismatch
APP03007,20,Female,Mombasa,Diploma,P004,Africa Code Week,1/8/2025,Interviewed,Cohort Full
APP03008,33,Male,Lamu,Bachelor's,P005,Django Girls,9/21/2024,Applied,Gender Mismatch
APP03009,23,Female,Mombasa,Bachelor's,P008,Web Development Classes,7/1/2024,Applied,Did Not Meet Requirements
APP03010,32,Female,Mombasa,Bachelor's,P001,STEM Cafe Kenya,4/21/2025,Enrolled,
APP03011,21,Female,Kilifi,KCSE,P002,Technovation,1/10/2025,Applied,Incomplete Application
APP03012,22,Female,Mombasa,Diploma,P001,STEM Cafe Kenya,9/4/2024,Qualified,No Response
APP03013,24,Female,Nakuru,Certificate,P002,Technovation,2/16/2025,Applied,Incomplete Application
APP03014,18,Male,Nakuru,KCSE,P006,Mombasa Girls in STEM,4/4/2025,Applied,Gender Mismatch
APP03015,22,Female,Nakuru,KCSE,P005,Django Girls,2/3/2024,Qualified,Could Not Be Reached
APP03016,20,Female,Mombasa,KCSE,P001,STEM Cafe Kenya,3/16/2024,Applied,Did Not Meet Requirements
APP03017,18,Female,Mombasa,KCSE,P001,STEM Cafe Kenya,1/20/2025,Qualified,Interview Slots Full
APP03018,20,Female,Nairobi,KCSE,P003,Code Hack,4/12/2025,Qualified,No Response
APP03019,19,Female,Nairobi,KCSE,P008,Web Development Classes,6/7/2025,Qualified,No Response
APP03020,21,Female,Nakuru,Certificate,P002,Technovation,1/3/2025,Qualified,Could Not Be Reached
APP03021,33,Female,Mombasa,Bachelor's,P004,Africa Code Week,6/9/2024,Applied,Did Not Meet Requirements
APP03022,31,Female,Nakuru,Bachelor's,P001,STEM Cafe Kenya,8/18/2024,Applied,Incomplete Application
APP03023,20,Female,Kisumu,Certificate,P002,Technovation,9/22/2025,Applied,Did Not Meet Requirements
APP03024,30,Female,Nairobi,Bachelor's,P008,Web Development Classes,8/19/2024,Qualified,Could Not Be Reached
APP03025,18,Female,Nairobi,KCSE,P003,Code Hack,2/17/2025,Qualified,Interview Slots Full
APP03026,21,Female,Lamu,Diploma,P001,STEM Cafe Kenya,9/11/2025,Applied,Incomplete Application
APP03027,20,Male,Tana River,KCSE,P003,Code Hack,9/24/2024,Applied,Gender Mismatch
APP03028,25,Female,Kisumu,Bachelor's,P005,Django Girls,6/4/2025,Qualified,Interview Slots Full
APP03029,33,Female,Mombasa,Bachelor's,P001,STEM Cafe Kenya,8/25/2024,Applied,Incomplete Application
APP03030,20,Female,Kwale,Certificate,P002,Technovation,4/17/2025,Qualified,Could Not Be Reached
APP03031,26,Female,Kilifi,KCSE,P004,Africa Code Week,6/7/2025,Qualified,No Response
APP03032,20,Female,Taita Taveta,Certificate,P001,STEM Cafe Kenya,9/30/2024,Qualified,No Response
APP03033,27,Female,Kisumu,Certificate,P001,STEM Cafe Kenya,7/31/2024,Applied,Incomplete Application
APP03034,35,Male,Kisumu,Diploma,P001,STEM Cafe Kenya,4/18/2025,Applied,Gender Mismatch
APP03035,26,Female,Kilifi,KCSE,P001,STEM Cafe Kenya,8/4/2024,Qualified,Interview Slots Full
APP03036,22,Male,Mombasa,KCSE,P003,Code Hack,4/10/2025,Applied,Gender Mismatch
APP03037,32,Female,Tana River,Bachelor's,P004,Africa Code Week,2/28/2025,Applied,Incomplete Application
APP03038,22,Female,Nairobi,KCSE,P003,Code Hack,6/18/2024,Qualified,No Response
APP03039,33,Female,Kilifi,Bachelor's,P002,Technovation,3/26/2025,Applied,Did Not Meet Requirements
APP03040,35,Female,Nakuru,Bachelor's,P008,Web Development Classes,4/8/2025,Qualified,Could Not Be Reached
APP03041,19,Male,Nakuru,KCSE,P005,Django Girls,8/28/2024,Applied,Gender Mismatch
APP03042,26,Female,Lamu,KCSE,P005,Django Girls,6/20/2025,Interviewed,Low Interview Score
APP03043,28,Male,Kwale,Master's,P001,STEM Cafe Kenya,4/11/2024,Applied,Gender Mismatch
APP03044,25,Female,Mombasa,Certificate,P004,Africa Code Week,4/20/2024,Applied,Did Not Meet Requirements
APP03045,27,Female,Mombasa,Bachelor's,P001,STEM Cafe Kenya,3/26/2025,Interviewed,Declined Offer
APP03046,33,Female,Mombasa,Master's,P001,STEM Cafe Kenya,9/14/2024,Interviewed,Low Interview Score
APP03047,24,Female,Tana River,Diploma,P002,Technovation,4/17/2025,Applied,Did Not Meet Requirements
APP03048,35,Male,Kilifi,Bachelor's,P002,Technovation,6/3/2025,Applied,Gender Mismatch
APP03049,33,Female,Mombasa,Bachelor's,P005,Django Girls,3/23/2025,Applied,Incomplete Application
APP03050,26,Female,Nakuru,Diploma,P004,Africa Code Week,7/22/2025,Applied,Did Not Meet Requirements
APP03051,18,Female,Mombasa,KCSE,P008,Web Development Classes,1/3/2024,Applied,Incomplete Application
APP03052,20,Female,Kisumu,KCSE,P008,Web Development Classes,7/17/2024,Enrolled,
APP03053,21,Female,Kilifi,KCSE,P004,Africa Code Week,6/8/2024,Qualified,Interview Slots Full
APP03054,34,Female,Nairobi,Diploma,P001,STEM Cafe Kenya,6/8/2024,Qualified,No Response
APP03055,18,Female,Mombasa,Certificate,P002,Technovation,9/18/2025,Qualified,Interview Slots Full
APP03056,18,Female,Kisumu,Certificate,P004,Africa Code Week,3/13/2024,Qualified,Interview Slots Full
APP03057,22,Female,Mombasa,KCSE,P005,Django Girls,8/15/2025,Enrolled,
APP03058,23,Female,Kwale,Diploma,P005,Django Girls,3/22/2024,Interviewed,Cohort Full
APP03059,20,Female,Kilifi,KCSE,P005,Django Girls,2/3/2024,Applied,Incomplete Application
APP03060,19,Female,Nakuru,KCSE,P001,STEM Cafe Kenya,3/7/2025,Interviewed,Cohort Full
APP03061,22,Male,Kisumu,KCSE,P004,Africa Code Week,3/16/2025,Applied,Gender Mismatch
APP03062,22,Female,Nairobi,KCSE,P007,Women Digital Skills,7/27/2024,Enrolled,
APP03063,21,Female,Nairobi,KCSE,P005,Django Girls,8/3/2024,Applied,Incomplete Application
APP03064,27,Male,Mombasa,KCSE,P008,Web Development Classes,9/8/2025,Applied,Gender Mismatch
APP03065,26,Female,Nairobi,Certificate,P002,Technovation,6/5/2024,Interviewed,Declined Offer
APP03066,21,Female,Nairobi,Certificate,P001,STEM Cafe Kenya,9/9/2024,Applied,Incomplete Application
APP03067,26,Female,Taita Taveta,Diploma,P001,STEM Cafe Kenya,1/13/2025,Applied,Did Not Meet Requirements
APP03068,25,Female,Lamu,Certificate,P001,STEM Cafe Kenya,8/18/2025,Enrolled,
APP03069,26,Female,Nakuru,Diploma,P003,Code Hack,2/12/2024,Enrolled,
APP03070,18,Female,Nairobi,KCSE,P008,Web Development Classes,6/17/2024,Enrolled,
APP03071,35,Female,Kwale,Bachelor's,P002,Technovation,1/10/2024,Qualified,No Response
APP03072,26,Female,Kilifi,KCSE,P006,Mombasa Girls in STEM,8/31/2024,Applied,Did Not Meet Requirements
APP03073,24,Female,Taita Taveta,Certificate,P002,Technovation,8/24/2025,Applied,Did Not Meet Requirements
APP03074,22,Female,Nakuru,KCSE,P003,Code Hack,9/10/2024,Qualified,No Response
APP03075,30,Female,Nakuru,Diploma,P001,STEM Cafe Kenya,7/8/2024,Applied,Incomplete Application
APP03076,26,Female,Nairobi,Certificate,P006,Mombasa Girls in STEM,7/22/2025,Qualified,Could Not Be Reached
APP03077,18,Female,Kilifi,KCSE,P003,Code Hack,1/29/2025,Qualified,Could Not Be Reached
APP03078,27,Male,Nakuru,Certificate,P007,Women Digital Skills,6/29/2025,Applied,Gender Mismatch
APP03079,30,Female,Lamu,Diploma,P001,STEM Cafe Kenya,4/6/2025,Applied,Did Not Meet Requirements
APP03080,22,Female,Kisumu,KCSE,P001,STEM Cafe Kenya,3/10/2025,Interviewed,Declined Offer
APP03081,28,Female,Mombasa,Master's,P003,Code Hack,1/16/2024,Applied,Did Not Meet Requirements
APP03082,19,Female,Kilifi,KCSE,P008,Web Development Classes,4/18/2024,Applied,Incomplete Application
APP03083,26,Female,Mombasa,Certificate,P006,Mombasa Girls in STEM,2/17/2024,Interviewed,Declined Offer
APP03084,28,Female,Mombasa,Diploma,P002,Technovation,8/26/2025,Interviewed,Cohort Full
APP03085,27,Female,Nairobi,Bachelor's,P006,Mombasa Girls in STEM,4/30/2025,Applied,Did Not Meet Requirements
APP03086,25,Female,Nakuru,Diploma,P004,Africa Code Week,4/16/2025,Enrolled,
APP03087,21,Female,Nairobi,Diploma,P002,Technovation,7/9/2025,Enrolled,
APP03088,19,Female,Kilifi,Certificate,P004,Africa Code Week,2/12/2024,Applied,Did Not Meet Requirements
APP03089,34,Male,Lamu,Bachelor's,P002,Technovation,7/15/2024,Applied,Gender Mismatch
APP03090,29,Female,Lamu,Diploma,P006,Mombasa Girls in STEM,2/5/2025,Applied,Did Not Meet Requirements
APP03091,25,Female,Kisumu,Certificate,P004,Africa Code Week,6/30/2025,Qualified,Could Not Be Reached
APP03092,24,Female,Nairobi,Diploma,P005,Django Girls,8/17/2024,Enrolled,
APP03093,25,Female,Mombasa,Diploma,P007,Women Digital Skills,8/24/2024,Interviewed,Cohort Full
APP03094,20,Female,Kisumu,Certificate,P004,Africa Code Week,6/4/2025,Applied,Did Not Meet Requirements
APP03095,21,Female,Kwale,KCSE,P006,Mombasa Girls in STEM,2/17/2024,Interviewed,Low Interview Score
APP03096,25,Male,Kilifi,Diploma,P006,Mombasa Girls in STEM,8/4/2024,Applied,Gender Mismatch
APP03097,26,Male,Nairobi,KCSE,P003,Code Hack,7/19/2024,Applied,Gender Mismatch
APP03098,21,Female,Nairobi,KCSE,P001,STEM Cafe Kenya,8/3/2024,Qualified,Could Not Be Reached
APP03099,20,Female,Taita Taveta,KCSE,P004,Africa Code Week,9/25/2025,Enrolled,
APP03100,22,Female,Nakuru,KCSE,P002,Technovation,8/10/2024,Applied,Did Not Meet Requirements
APP03101,22,Female,Taita Taveta,Diploma,P001,STEM Cafe Kenya,7/8/2025,Applied,Did Not Meet Requirements
APP03102,25,Female,Mombasa,Diploma,P001,STEM Cafe Kenya,9/3/2025,Qualified,No Response
APP03103,21,Female,Nairobi,Diploma,P003,Code Hack,4/6/2025,Interviewed,Low Interview Score
APP03104,19,Female,Tana River,KCSE,P008,Web Development Classes,7/3/2025,Qualified,Interview Slots Full
APP03105,27,Female,Kilifi,Certificate,P007,Women Digital Skills,2/7/2025,Qualified,No Response
APP03106,35,Female,Kwale,Bachelor's,P002,Technovation,3/28/2025,Qualified,Interview Slots Full
APP03107,29,Female,Mombasa,Master's,P006,Mombasa Girls in STEM,7/15/2024,Applied,Did Not Meet Requirements
APP03108,20,Female,Kisumu,KCSE,P005,Django Girls,6/7/2024,Enrolled,
APP03109,21,Female,Lamu,KCSE,P004,Africa Code Week,7/11/2024,Qualified,No Response
APP03110,20,Female,Mombasa,KCSE,P003,Code Hack,6/27/2024,Qualified,Interview Slots Full
APP03111,24,Female,Mombasa,Bachelor's,P004,Africa Code Week,2/18/2024,Interviewed,Low Interview Score
APP03112,19,Male,Kisumu,KCSE,P002,Technovation,4/8/2025,Applied,Gender Mismatch
APP03113,27,Female,Kilifi,Diploma,P001,STEM Cafe Kenya,2/8/2024,Qualified,Interview Slots Full
APP03114,18,Female,Tana River,Diploma,P001,STEM Cafe Kenya,4/17/2025,Enrolled,
APP03115,19,Female,Kilifi,KCSE,P001,STEM Cafe Kenya,9/13/2025,Applied,Incomplete Application
APP03116,19,Female,Mombasa,KCSE,P002,Technovation,4/21/2025,Applied,Incomplete Application
APP03117,31,Female,Nairobi,Bachelor's,P008,Web Development Classes,9/10/2024,Enrolled,
APP03118,20,Female,Tana River,KCSE,P004,Africa Code Week,2/18/2024,Qualified,Interview Slots Full
APP03119,19,Female,Nakuru,KCSE,P003,Code Hack,2/29/2024,Interviewed,Low Interview Score
APP03120,25,Female,Kisumu,Diploma,P002,Technovation,3/5/2024,Applied,Did Not Meet Requirements
APP03121,33,Female,Nakuru,Diploma,P006,Mombasa Girls in STEM,3/15/2024,Applied,Incomplete Application
APP03122,24,Female,Nairobi,Diploma,P005,Django Girls,1/19/2024,Enrolled,
APP03123,20,Female,Mombasa,KCSE,P004,Africa Code Week,3/12/2025,Applied,Did Not Meet Requirements
APP03124,28,Female,Nairobi,Master's,P007,Women Digital Skills,2/16/2025,Qualified,No Response
APP03125,18,Female,Taita Taveta,KCSE,P001,STEM Cafe Kenya,8/16/2024,Qualified,No Response
APP03126,20,Female,Nairobi,KCSE,P008,Web Development Classes,2/2/2024,Applied,Incomplete Application
APP03127,33,Female,Taita Taveta,Bachelor's,P005,Django Girls,3/22/2024,Enrolled,
APP03128,21,Female,Nakuru,KCSE,P002,Technovation,6/15/2025,Applied,Incomplete Application
APP03129,25,Female,Nakuru,Diploma,P002,Technovation,3/6/2025,Qualified,Could Not Be Reached
APP03130,27,Female,Kilifi,Diploma,P001,STEM Cafe Kenya,9/23/2024,Applied,Did Not Meet Requirements
APP03131,18,Female,Nakuru,KCSE,P004,Africa Code Week,4/12/2024,Qualified,No Response
APP03132,22,Male,Kisumu,KCSE,P007,Women Digital Skills,9/13/2025,Applied,Gender Mismatch
APP03133,24,Female,Kilifi,Certificate,P002,Technovation,4/21/2025,Qualified,Could Not Be Reached
APP03134,21,Female,Kisumu,Diploma,P004,Africa Code Week,6/11/2024,Qualified,No Response
APP03135,20,Female,Nairobi,KCSE,P006,Mombasa Girls in STEM,4/27/2024,Applied,Incomplete Application
APP03136,29,Female,Kisumu,Master's,P001,STEM Cafe Kenya,3/11/2025,Qualified,Interview Slots Full
APP03137,20,Female,Taita Taveta,KCSE,P004,Africa Code Week,3/21/2025,Enrolled,
APP03138,27,Female,Mombasa,Diploma,P001,STEM Cafe Kenya,3/20/2025,Applied,Incomplete Application
APP03139,18,Female,Nairobi,KCSE,P005,Django Girls,6/21/2025,Enrolled,
APP03140,18,Male,Kwale,KCSE,P008,Web Development Classes,3/27/2025,Applied,Gender Mismatch
APP03141,24,Female,Taita Taveta,Diploma,P003,Code Hack,2/2/2025,Applied,Did Not Meet Requirements
APP03142,31,Female,Nairobi,Bachelor's,P007,Women Digital Skills,8/2/2024,Applied,Incomplete Application
APP03143,21,Female,Nakuru,KCSE,P005,Django Girls,3/5/2025,Applied,Did Not Meet Requirements
APP03144,34,Female,Mombasa,Bachelor's,P008,Web Development Classes,9/21/2025,Enrolled,
APP03145,25,Female,Mombasa,Certificate,P005,Django Girls,6/8/2024,Applied,Incomplete Application
APP03146,28,Female,Kisumu,Bachelor's,P004,Africa Code Week,3/15/2024,Applied,Incomplete Application
APP03147,27,Female,Mombasa,Certificate,P001,STEM Cafe Kenya,8/31/2025,Enrolled,
APP03148,27,Female,Nairobi,Diploma,P004,Africa Code Week,4/17/2025,Interviewed,Cohort Full
APP03149,26,Female,Taita Taveta,KCSE,P008,Web Development Classes,1/27/2024,Applied,Incomplete Application
APP03150,19,Female,Mombasa,Certificate,P003,Code Hack,6/11/2025,Applied,Did Not Meet Requirements
APP03151,18,Female,Nakuru,KCSE,P006,Mombasa Girls in STEM,7/21/2024,Applied,Did Not Meet Requirements
APP03152,20,Female,Nairobi,Diploma,P002,Technovation,4/4/2024,Applied,Incomplete Application
APP03153,22,Female,Lamu,Diploma,P008,Web Development Classes,1/17/2024,Qualified,No Response
APP03154,18,Female,Tana River,KCSE,P002,Technovation,3/21/2024,Applied,Did Not Meet Requirements
APP03155,23,Male,Nakuru,Certificate,P006,Mombasa Girls in STEM,7/19/2025,Applied,Gender Mismatch
APP03156,34,Female,Nairobi,Diploma,P002,Technovation,7/20/2025,Qualified,Interview Slots Full
APP03157,25,Female,Tana River,KCSE,P003,Code Hack,6/7/2025,Applied,Incomplete Application
APP03158,26,Female,Nakuru,Diploma,P004,Africa Code Week,2/5/2024,Applied,Did Not Meet Requirements
APP03159,20,Female,Kwale,Diploma,P005,Django Girls,3/2/2025,Enrolled,
APP03160,21,Female,Mombasa,Certificate,P006,Mombasa Girls in STEM,4/9/2025,Interviewed,Cohort Full
APP03161,27,Female,Taita Taveta,Certificate,P001,STEM Cafe Kenya,7/29/2025,Applied,Incomplete Application
APP03162,22,Female,Kilifi,KCSE,P003,Code Hack,3/18/2024,Enrolled,
APP03163,19,Female,Taita Taveta,Certificate,P008,Web Development Classes,8/2/2025,Qualified,No Response
APP03164,20,Female,Nairobi,KCSE,P004,Africa Code Week,3/14/2025,Qualified,No Response
APP03165,33,Female,Tana River,Master's,P001,STEM Cafe Kenya,1/1/2024,Applied,Incomplete Application
APP03166,29,Female,Tana River,Master's,P007,Women Digital Skills,9/3/2024,Qualified,Could Not Be Reached
APP03167,22,Female,Nairobi,KCSE,P002,Technovation,3/12/2024,Qualified,No Response
APP03168,22,Female,Nakuru,KCSE,P008,Web Development Classes,2/10/2024,Qualified,Interview Slots Full
APP03169,31,Female,Nairobi,Bachelor's,P004,Africa Code Week,3/7/2024,Applied,Did Not Meet Requirements
APP03170,20,Female,Tana River,KCSE,P003,Code Hack,7/3/2024,Interviewed,Low Interview Score
